;Rb_median;AV_median;FV_median;NNmed
Paramelomys_naso;0,011775867;0,575271961;0,575174638;0,014750832
Paramelomys_steini;0,011776731;0,575242124;0,575144807;0,015754402
Paramelomys_lorentzii;0,011776607;0,575224399;0,575127085;0,014491652
Paramelomys_platyops;0,011776492;0,575160369;0,575063066;0,014854715
Paramelomys_rubex;0,011776492;0,57514742;0,575050118;0,017622301
Paramelomys_gressitti;0,011776715;0,575145417;0,575048116;0,018735154
Paramelomys_moncktoni;0,011777171;0,575144578;0,575047278;0,017740311
Paramelomys_levipes;0,01177703;0,575129878;0,57503258;0,021723442
Paramelomys_mollis;0,01177707;0,575129878;0,57503258;0,019417942
Leporillus_conditor;0,011776063;0,575138189;0,575040889;0,020654445
Leporillus_apicalis;0,011776022;0,575209142;0,575111831;0,019651296
Conilurus_penicillatus;0,011776114;0,575147399;0,575050098;0,018836881
Conilurus_albipes;0,011776206;0,575148085;0,575050784;0,017429489
Nilopegamys_plumbeus;0,011775942;0,575163934;0,57506663;0,016755799
Mesembriomys_macrurus;0,011775895;0,575344661;0,575247327;0,017177032
Mesembriomys_gouldii;0,011775908;0,574926862;0,574829598;0,016990147
Notomys_alexis;0,011775907;0,574820925;0,574723679;0,019763449
Notomys_longicaudatus;0,011775037;0,575007779;0,574910502;0,017303572
Notomys_aquilo;0,011775005;0,575007779;0,574910502;0,012044399
Notomys_mordax;0,011773314;0,574798332;0,57470109;0,016305976
Notomys_cervinus;0,01177324;0,574798029;0,574700787;0,015311228
Notomys_macrotis;0,01177324;0,574800176;0,574702934;0,017350724
Notomys_mitchellii;0,011773282;0,574787785;0,574690544;0,021455532
Notomys_amplus;0,011773398;0,574780832;0,574683593;0,022209886
Notomys_fuscus;0,011772778;0,574780832;0,574683593;0,020188768
Pseudomys_chapmani;0,01177278;0,574781449;0,57468421;0,018038784
Pseudomys_desertor;0,011773168;0,574807081;0,574709837;0,018164204
Pseudomys_occidentalis;0,011773166;0,574809325;0,574712081;0,019627522
Pseudomys_hermannsburgensis;0,01177297;0,57479029;0,574693049;0,016005558
Pseudomys_shortridgei;0,01177297;0,57478691;0,57468967;0,018843611
Pseudomys_gracilicaudatus;0,011773076;0,57478691;0,57468967;0,019326255
Pseudomys_higginsi;0,011773076;0,574787557;0,574690317;0,021178067
Pseudomys_pilligaensis;0,011773066;0,574786302;0,574689062;0,021380641
Pseudomys_calabyi;0,011772898;0,574787064;0,574689824;0,0222037
Pseudomys_patrius;0,011772874;0,574791207;0,574693966;0,021599567
Pseudomys_glaucus;0,011772874;0,574809727;0,574712483;0,019588116
Pseudomys_oralis;0,011773243;0,574812049;0,574714805;0,019774489
Pseudomys_delicatulus;0,011773237;0,574874777;0,574777522;0,017294306
Pseudomys_bolami;0,011773811;0,574875441;0,574778186;0,020494535
Mastacomys_fuscus;0,011773143;0,574739602;0,57464237;0,013142393
Pseudomys_gouldii;0,011775166;0,574779556;0,574682317;0,01298464
Pseudomys_fumeus;0,011775235;0,574777086;0,574679847;0,018885916
Pseudomys_australis;0,011775296;0,574774617;0,574677379;0,019320892
Pseudomys_apodemoides;0,011775322;0,574778217;0,574680978;0,025168186
Pseudomys_fieldi;0,011775322;0,574806187;0,574708944;0,022688098
Pseudomys_nanus;0,011775746;0,57480282;0,574705577;0,017551523
Pseudomys_novaehollandiae;0,011775514;0,574767521;0,574670284;0,021100329
Pseudomys_johnsoni;0,011775398;0,574100668;0,574003544;0,020208509
Pseudomys_albocinereus;0,011775398;0,57409625;0,573999126;0,022077029
Zyzomys_woodwardi;0,011775391;0,57409625;0,573999126;0,021408763
Zyzomys_argurus;0,011775308;0,574096494;0,57399937;0,023751111
Zyzomys_palatalis;0,011775256;0,574096748;0,573999625;0,019510768
Zyzomys_maini;0,011775177;0,574110243;0,574013118;0,015910267
Zyzomys_pedunculatus;0,011775177;0,574106768;0,574009643;0,01480684
Leggadina_lakedownensis;0,011775257;0,574100891;0,574003767;0,02154523
Leggadina_forresti;0,011775257;0,574105524;0,574008399;0,018159884
Tateomys_rhinogradoides;0,011775739;0,574129139;0,57403201;0,022567363
Tateomys_macrocercus;0,011775823;0,574129139;0,57403201;0,018619053
Protochromys_fellowsi;0,01177592;0,574055912;0,573958795;0,016673676
Coccymys_kirrhos;0,01177592;0,574055912;0,573958795;0,018625143
Coccymys_albidens;0,011775636;0,574058727;0,57396161;0,020370796
Coccymys_ruemmleri;0,011771195;0,574061254;0,573964136;0,020922055
Anisomys_imitator;0,011770607;0,574069217;0,573972099;0,019006886
Chiropodomys_major;0,011770561;0,574069597;0,573972478;0,023028974
Chiropodomys_karlkoopmani;0,011770371;0,574047972;0,573950856;0,023158128
Chiropodomys_muroides;0,011762982;0,57401587;0,57391876;0,020659975
Chiropodomys_pusillus;0,011763114;0,574014953;0,573917843;0,016169734
Chiropodomys_gliroides;0,01176519;0,574015167;0,573918057;0,017617834
Chiropodomys_calamianensis;0,011765217;0,573986051;0,573888947;0,016666364
Mus_pahari;0,011765324;0,573978648;0,573881544;0,019234311
Mus_crociduroides;0,011766189;0,573976105;0,573879002;0,019079809
Malpaisomys_insularis;0,011763966;0,57337629;0,573279288;0,020239797
Mus_saxicola;0,011759796;0,573366355;0,573269355;0,018589603
Mus_platythrix;0,011759784;0,573367615;0,573270614;0,019619244
Mus_spretus;0,011759799;0,573356981;0,573259983;0,01778459
Mus_macedonicus;0,011759593;0,573356628;0,57325963;0,017640264
Mus_spicilegus;0,011759626;0,573357139;0,57326014;0,017164316
Mus_cypriacus;0,011760874;0,573360034;0,573263035;0,016734416
Mus_musculus;0,011768064;0,573368689;0,573271689;0,018961965
Mus_famulus;0,011768014;0,573369033;0,573272033;0,017972979
Mus_terricolor;0,011767995;0,573393195;0,573296191;0,017213727
Mus_fernandoni;0,011767982;0,573389583;0,57329258;0,016293748
Mus_booduga;0,011767984;0,573403873;0,573306867;0,01924869
Mus_fragilicauda;0,011767979;0,573270802;0,573173818;0,018619543
Mus_goundae;0,011768013;0,573267195;0,573170212;0,017989538
Mus_caroli;0,011768109;0,573267195;0,573170212;0,019726399
Mus_cookii;0,011768145;0,57326232;0,573165338;0,017099902
Mus_setzeri;0,011768101;0,573042037;0,572945092;0,018039279
Mus_cervicolor;0,011768101;0,573074522;0,572977572;0,018613073
Mus_bufo;0,011768133;0,573074522;0,572977572;0,015118995
Mus_setulosus;0,011775223;0,573094831;0,572997877;0,016744105
Mus_mahomet;0,011775252;0,573118848;0,57302189;0,018704608
Mus_mattheyi;0,011768488;0,573121035;0,573024076;0,019653469
Mus_haussa;0,011768594;0,57310461;0,573007654;0,022507883
Mus_vulcani;0,011767001;0,573099094;0,573002139;0,019608454
Mus_tenellus;0,011767078;0,573099479;0,573002524;0,020570889
Mus_phillipsi;0,011766971;0,573090322;0,572993369;0,021789896
Mus_minutoides;0,011765196;0,573090322;0,572993369;0,02300015
Mus_musculoides;0,011764848;0,573093963;0,572997009;0,02275851
Mus_indutus;0,011767418;0,57308475;0,572987797;0,023992774
Mus_neavei;0,011766852;0,573089658;0,572992705;0,025123735
Mus_sorella;0,011766252;0,573087648;0,572990696;0,024934044
Mus_orangiae;0,011766089;0,573087757;0,572990804;0,015858432
Mus_shortridgei;0,011766089;0,573095657;0,572998703;0,016098951
Mus_baoulei;0,011766065;0,57309045;0,572993497;0,021854504
Muriculus_imberbis;0,011766065;0,573075483;0,572978532;0,021959128
Mus_callewaerti;0,011766364;0,57307408;0,57297713;0,017687571
Mus_mayori;0,011766401;0,573075274;0,572978323;0,020853399
Mus_triton;0,011766401;0,573093758;0,572996804;0,020807901
Mus_oubanguii;0,011766469;0,573093758;0,572996804;0,017782376
Mastomys_pernanus;0,011766464;0,573178704;0,573081735;0,019561884
Praomys_delectorum;0,011766795;0,573177576;0,573080608;0,016236438
Hylomyscus_alleni;0,01176614;0,573185121;0,573088152;0,022612549
Hylomyscus_pamfi;0,011766236;0,573617784;0,573520742;0,021151592
Hylomyscus_walterverheyeni;0,011766184;0,57367034;0,573573289;0,017754159
Hylomyscus_stella;0,011766351;0,57367034;0,573573289;0,0183638
Hylomyscus_parvus;0,011766685;0,573658707;0,573561658;0,022730172
Hylomyscus_anselli;0,011766736;0,573658707;0,573561658;0,020599747
Hylomyscus_arcimontensis;0,011766731;0,573652222;0,573555174;0,018153522
Hylomyscus_kerbispeterhansi;0,011768305;0,573658874;0,573561824;0,014937942
Hylomyscus_aeta;0,011767809;0,573653625;0,573556576;0,012530426
Hylomyscus_grandis;0,011767809;0,573653625;0,573556576;0,014462144
Hylomyscus_baeri;0,011767562;0,573654413;0,573557365;0,017386125
Heimyscus_fumosus;0,011767561;0,573655134;0,573558086;0,018102055
Hylomyscus_denniae;0,011765874;0,573655134;0,573558086;0,018065599
Hylomyscus_vulcanorum;0,011765862;0,573655519;0,57355847;0,02042405
Hylomyscus_endorobae;0,011765829;0,573654284;0,573557236;0,019875775
Hylomyscus_carillus;0,011758757;0,572489222;0,57239237;0,019423634
Praomys_rostratus;0,011755562;0,572441945;0,572345102;0,014015295
Myomyscus_angolensis;0,01175548;0,572419948;0,572323108;0,015087387
Praomys_obscurus;0,011755316;0,572420934;0,572324094;0,01311353
Praomys_hartwigi;0,011754969;0,572401805;0,572304968;0,017205398
Praomys_petteri;0,01175497;0,572401805;0,572304968;0,015586395
Praomys_coetzeei;0,011754129;0,572397549;0,572300713;0,014992985
Praomys_morio;0,011753922;0,57238716;0,572290326;0,022717771
Praomys_tullbergi;0,011753927;0,572387343;0,572290509;0,016564509
Praomys_misonnei;0,011754119;0,572394362;0,572297527;0,020850058
Praomys_daltoni;0,011754222;0,572393641;0,572296806;0,02437741
Praomys_derooi;0,011754199;0,572394509;0,572297674;0,01942277
Praomys_degraaffi;0,01175417;0,572394509;0,572297674;0,020406751
Praomys_mutoni;0,01175411;0,572390122;0,572293287;0,024535892
Praomys_minor;0,011754102;0,572389187;0,572292352;0,023643122
Mastomys_shortridgei;0,011754093;0,572388484;0,57229165;0,016967282
Praomys_jacksoni;0,011754093;0,572390251;0,572293416;0,016442032
Myomyscus_brockmani;0,011754416;0,572405666;0,572308829;0,02246478
Mastomys_awashensis;0,011753637;0,572405666;0,572308829;0,022276065
Mastomys_natalensis;0,011754256;0,572410295;0,572313457;0,020229636
Mastomys_erythroleucus;0,011754256;0,572407457;0,572310619;0,018961952
Mastomys_coucha;0,011754693;0,572931782;0,572834856;0,019239077
Mastomys_huberti;0,011754693;0,574604836;0,574507626;0,019063693
Mastomys_kollmannspergeri;0,011754826;0,574528078;0,574430882;0,021937211
Stenocephalemys_ruppi;0,011754851;0,574517104;0,57441991;0,019937717
Stenocephalemys_albocaudata;0,011756338;0,574508063;0,57441087;0,014487867
Stenocephalemys_albipes;0,011757052;0,574507769;0,574410576;0,013858124
Stenocephalemys_griseicauda;0,011757052;0,574468083;0,574370897;0,022213355
Myomyscus_yemeni;0,011756421;0,574477662;0,574380474;0,025838235
Praomys_verschureni;0,011756371;0,574449028;0,574351845;0,020742613
Praomys_lukolelae;0,011756272;0,574449028;0,574351845;0,01988583
Myomyscus_verreauxii;0,011756293;0,574416529;0,574319351;0,018477066
Zelotomys_woosnami;0,011755891;0,57440334;0,574306164;0,019010778
Zelotomys_hildegardeae;0,011756854;0,574404235;0,574307059;0,01730248
Colomys_goslingi;0,011756854;0,574411987;0,57431481;0,020525461
Apodemus_speciosus;0,011756244;0,574407602;0,574310426;0,02225413
Apodemus_peninsulae;0,011756244;0,574405591;0,574308415;0,014805032
Apodemus_agrarius;0,011754149;0,573976335;0,573879232;0,014406171
Apodemus_chevrieri;0,011752248;0,573080383;0,572983432;0,016247954
Apodemus_latronum;0,011752187;0,573071344;0,572974394;0,014924601
Apodemus_rusiges;0,011750886;0,573027731;0,572930789;0,014924601
Apodemus_draco;0,011750886;0,573031515;0,572934572;0,017928938
Apodemus_semotus;0,011751257;0,57259553;0,572498661;0,018040756
Apodemus_witherbyi;0,011757973;0,573327018;0,573230025;0,019842345
Apodemus_alpicola;0,011759356;0,57332237;0,573225378;0,019459199
Apodemus_uralensis;0,011759577;0,573325248;0,573228255;0,01497748
Apodemus_pallipes;0,011759577;0,573324795;0,573227802;0,01782527
Apodemus_sylvaticus;0,011759819;0,573329804;0,57323281;0,019255234
Apodemus_flavicollis;0,011765808;0,573347811;0,573250814;0,017299721
Apodemus_ponticus;0,011764384;0,573285499;0,573188512;0,017324018
Apodemus_mystacinus;0,011764384;0,573278326;0,573181341;0,017692162
Apodemus_hyrcanicus;0,011768124;0,574111601;0,574014475;0,018323039
Apodemus_epimelas;0,011768211;0,57408869;0,573991568;0,015265035
Apodemus_gurkha;0,011769983;0,574088098;0,573990976;0,018779285
Apodemus_argenteus;0,011767592;0,574074855;0,573977735;0,018639623
Tokudaia_tokunoshimensis;0,011767681;0,574074855;0,573977735;0,018420121
Tokudaia_osimensis;0,011767768;0,574083995;0,573986873;0,025255536
Tokudaia_muenninki;0,011767796;0,574065543;0,573968425;0,017003641
Malacomys_longipes;0,011768233;0,574006136;0,573909028;0,015987063
Malacomys_edwardsi;0,011768517;0,574006136;0,573909028;0,019904994
Malacomys_cansdalei;0,011770315;0,574008134;0,573911025;0,014882229
Parotomys_littledalei;0,011770449;0,574005263;0,573908155;0,017383657
Otomys_unisulcatus;0,011770586;0,574004615;0,573907507;0,019813586
Otomys_sloggetti;0,011771853;0,574002156;0,573905049;0,020894519
Otomys_lacustris;0,011769777;0,574006429;0,573909321;0,022013176
Otomys_thomasi;0,011769777;0,57400605;0,573908942;0,020781721
Otomys_anchietae;0,011769545;0,574005571;0,573908463;0,020511568
Otomys_denti;0,011769514;0,574004032;0,573906925;0,023365984
Otomys_typus;0,011769514;0,574008441;0,573911333;0,022895392
Otomys_fortior;0,011769692;0,573993319;0,573896213;0,024143627
Otomys_helleri;0,011771239;0,573977433;0,57388033;0,021010326
Otomys_occidentalis;0,011771239;0,573977433;0,57388033;0,020251321
Otomys_burtoni;0,011767741;0,574108332;0,574011207;0,021367374
Otomys_cheesmani;0,011767605;0,57392925;0,573832155;0,022084902
Otomys_tropicalis;0,011769515;0,573935505;0,573838409;0,021685816
Otomys_orestes;0,011771078;0,57393481;0,573837713;0,017857343
Otomys_jacksoni;0,011770474;0,57389691;0,57379982;0,020297309
Otomys_simiensis;0,011770363;0,573900269;0,573803178;0,02383597
Otomys_yaldeni;0,011770387;0,574162516;0,574065382;0,017806455
Otomys_cuanzensis;0,011769657;0,574172241;0,574075104;0,017163021
Otomys_zinki;0,011769702;0,574092003;0,573994881;0,013508081
Otomys_dartmouthi;0,011769983;0,574086036;0,573988914;0,017326658
Otomys_angoniensis;0,011769738;0,574086092;0,57398897;0,015961693
Otomys_uzungwensis;0,011769748;0,574045883;0,573948768;0,015591304
Otomys_irroratus;0,011770701;0,574049904;0,573952788;0,017913071
Otomys_laminatus;0,011770885;0,574040395;0,573943281;0,016010098
Otomys_karoensis;0,011771699;0,574030936;0,573933823;0,016521574
Otomys_barbouri;0,011771547;0,574030936;0,573933823;0,021985546
Parotomys_brantsii;0,011771578;0,574033624;0,573936511;0,022650126
Aethomys_stannarius;0,0117747;0,574000375;0,573903268;0,019612131
Aethomys_silindensis;0,011775677;0,574016671;0,573919561;0,018120782
Aethomys_thomasi;0,011775515;0,5740149;0,57391779;0,021686933
Dephomys_defua;0,011775547;0,5740149;0,57391779;0,019375167
Aethomys_ineptus;0,011775587;0,574003623;0,573906515;0,017550531
Aethomys_hindei;0,01177779;0,574239944;0,574142796;0,018054794
Aethomys_granti;0,011777877;0,574238978;0,57414183;0,025470535
Aethomys_chrysophilus;0,011784452;0,57424038;0,574143233;0,023011787
Aethomys_kaiseri;0,011784839;0,574985504;0,574888231;0,017621536
Aethomys_nyikae;0,011787959;0,575001908;0,574904631;0,017133696
Aethomys_namaquensis;0,011787607;0,575001908;0,574904631;0,020768985
Aethomys_bocagei;0,011787647;0,574908017;0,574810756;0,022697389
Grammomys_minnae;0,011787385;0,574900999;0,574803739;0,019146194
Grammomys_aridulus;0,011787385;0,575068326;0,574971038;0,017789408
Grammomys_kuru;0,011787382;0,57505653;0,574959244;0,018147931
Grammomys_gigas;0,011787367;0,575049562;0,574952277;0,019479366
Grammomys_caniceps;0,011787626;0,575049562;0,574952277;0,019356877
Grammomys_macmillani;0,011791869;0,575046337;0,574949053;0,018962216
Grammomys_cometes;0,011791738;0,575046337;0,574949053;0,015801991
Grammomys_ibeanus;0,011791738;0,575045547;0,574948263;0,018658573
Grammomys_buntingi;0,011790284;0,57504787;0,574950585;0,017452799
Thallomys_nigricauda;0,011787876;0,575002271;0,574904994;0,017377783
Thallomys_shortridgei;0,011787855;0,575002271;0,574904994;0,022792307
Thallomys_paedulcus;0,011786733;0,57496002;0,574862751;0,022755779
Thallomys_loringi;0,011786707;0,574938426;0,57484116;0,02488226
Grammomys_dolichurus;0,0117896;0,574935893;0,574838627;0,023245551
Grammomys_dryas;0,011792872;0,575202409;0,575105098;0,018463356
Grammomys_selousi;0,011793099;0,575182471;0,575085163;0,016845285
Paulamys_naso;0,011789345;0,575182471;0,575085163;0,019092616
Eropeplus_canus;0,011789286;0,575184851;0,575087543;0,01503617
Mylomys_rex;0,011789271;0,575195219;0,57509791;0,017438708
Mylomys_dybowskii;0,011789107;0,57492631;0,574829046;0,018336164
Pithecheirops_otion;0,011789107;0,574925923;0,57482866;0,017947872
Pelomys_campanae;0,011789049;0,574926659;0,574829395;0,017864376
Pelomys_hopkinsi;0,011788727;0,575213923;0,575116611;0,018478174
Pelomys_fallax;0,011788607;0,575080994;0,574983704;0,012877353
Pelomys_minor;0,011788606;0,575079767;0,574982477;0,014712036
Pelomys_isseli;0,011788502;0,575016435;0,574919156;0,020033527
Haeromys_pusillus;0,011788364;0,575018933;0,574921653;0,023733075
Haeromys_minahassae;0,011788364;0,575011865;0,574914587;0,019477346
Haeromys_margarettae;0,011788354;0,575010617;0,574913339;0,019623424
Rhabdomys_pumilio;0,011788354;0,575011741;0,574914463;0,019863597
Madromys_blanfordi;0,011787835;0,575081869;0,574984579;0,01871316
Lamottemys_okuensis;0,011787823;0,575093241;0,574995949;0,01871316
Mirzamys_norahae;0,01178768;0,574988657;0,574891383;0,02081829
Mirzamys_louiseae;0,011787712;0,574988657;0,574891383;0,022308528
Lemniscomys_griselda;0,01178793;0,574888631;0,574791373;0,017238085
Lemniscomys_striatus;0,01178793;0,574874036;0,574776781;0,019942164
Lemniscomys_barbarus;0,01178803;0,574874036;0,574776781;0,018100282
Lemniscomys_linulus;0,011788023;0,574864124;0,57476687;0,017792077
Lemniscomys_zebra;0,011787788;0,574864124;0,57476687;0,01618891
Lemniscomys_mittendorfi;0,011787776;0,574879296;0,57478204;0,018471273
Lemniscomys_hoogstraali;0,011787685;0,574881924;0,574784668;0,019007272
Lemniscomys_roseveari;0,011787533;0,574955683;0,574858414;0,019425445
Lemniscomys_rosalia;0,01178751;0,574875556;0,574778301;0,015528161
Lemniscomys_macculus;0,011787528;0,574875556;0,574778301;0,017376209
Lemniscomys_bellieri;0,011787572;0,574571789;0,574474585;0,019545906
Arvicanthis_blicki;0,011790231;0,574566728;0,574469525;0,019865663
Arvicanthis_rufinus;0,011790162;0,574568397;0,574471194;0,016607682
Arvicanthis_ansorgei;0,011790179;0,574571513;0,574474309;0,015757222
Arvicanthis_nairobae;0,011790977;0,57452726;0,574430064;0,014997168
Arvicanthis_neumanni;0,011790847;0,574521111;0,574423915;0,018198111
Arvicanthis_niloticus;0,011794662;0,575093218;0,574995926;0,019578209
Arvicanthis_abyssinicus;0,011797529;0,576107933;0,57601047;0,016629919
Desmomys_yaldeni;0,011797635;0,576110388;0,576012924;0,019888847
Desmomys_harringtoni;0,011796468;0,576113992;0,576016527;0,019140237
Dasymys_foxi;0,011796449;0,576118648;0,576021182;0,016684395
Dasymys_rufulus;0,011796385;0,576118909;0,576021444;0,017003304
Dasymys_montanus;0,011796849;0,576118476;0,576021011;0,012098135
Dasymys_incomtus;0,011796955;0,576171901;0,576074427;0,010445378
Dasymys_nudipes;0,011796955;0,576638875;0,576541321;0,017089374
Stochomys_longicaudatus;0,011802215;0,576815999;0,576718416;0,020048238
Hybomys_trivirgatus;0,011802144;0,576814025;0,576716441;0,021031277
Hybomys_badius;0,011801618;0,576818784;0,5767212;0,017969312
Hybomys_planifrons;0,011803142;0,576807233;0,576709651;0,016383613
Hybomys_univittatus;0,011803007;0,576815178;0,576717594;0,016887314
Hybomys_lunaris;0,011803007;0,576805155;0,576707574;0,016550669
Hybomys_basilii;0,011803097;0,576805155;0,576707574;0,021125625
Oenomys_ornatus;0,011806292;0,576807133;0,576709551;0,019797539
Oenomys_hypoxanthus;0,011806587;0,57688565;0,576788055;0,025118607
Abditomys_latidens;0,011802784;0,576945736;0,576848131;0,022394462
Golunda_ellioti;0,011803021;0,576894853;0,576797256;0,015681261
Papagomys_armandvillei;0,011807088;0,576891832;0,576794235;0,013650667
Pogonomelomys_mayeri;0,011806855;0,576890077;0,576792481;0,013650667
Pogonomelomys_brassi;0,01179983;0,576518938;0,576421404;0,014181241
Pogonomelomys_bruijnii;0,01179983;0,576534021;0,576436485;0,014658838
Millardia_meltada;0,011799851;0,576589673;0,576492127;0,018620695
Millardia_gleadowi;0,011799851;0,576588494;0,576490949;0,019185327
Millardia_kathleenae;0,011800626;0,576588871;0,576491326;0,019803096
Millardia_kondana;0,011800606;0,576650404;0,576552849;0,019909456
Cremnomys_elvira;0,011800528;0,576650996;0,57655344;0,017617248
Cremnomys_cutchicus;0,011800542;0,576663407;0,576565849;0,017032765
Microhydromys_richardsoni;0,011795727;0,576628075;0,576530524;0,017433753
Microhydromys_argenteus;0,011795901;0,576629376;0,576531824;0,017634992
Hadromys_yunnanensis;0,011795981;0,576622159;0,576524609;0,017369381
Hadromys_humei;0,011794275;0,576617116;0,576519566;0,01836549
Phloeomys_pallidus;0,011794275;0,576617734;0,576520184;0,01836549
Phloeomys_cumingi;0,011794412;0,576644166;0,576546611;0,020463126
Vandeleuria_nilagirica;0,011795484;0,576671353;0,576573794;0,021277
Vandeleuria_nolthenii;0,011797849;0,576671108;0,576573549;0,018687498
Vandeleuria_oleracea;0,011798513;0,576586504;0,576488959;0,019424139
Batomys_russatus;0,011799494;0,576591905;0,576494359;0,021116251
Batomys_salomonseni;0,011801414;0,576595145;0,576497599;0,022521397
Batomys_uragon;0,011801661;0,576627899;0,576530347;0,020062037
Batomys_granti;0,011799536;0,576621979;0,576524428;0,018810578
Batomys_dentatus;0,01179954;0,576620672;0,576523121;0,01907784
Crateromys_australis;0,011799647;0,576620672;0,576523121;0,02226258
Crateromys_schadenbergi;0,011799692;0,576622428;0,576524877;0,01793725
Crateromys_heaneyi;0,011799757;0,576617685;0,576520135;0,02149264
Crateromys_paulus;0,011798431;0,57660667;0,576509122;0,024172841
Carpomys_phaeurus;0,011798451;0,576606468;0,57650892;0,018931909
Carpomys_melanurus;0,01179754;0,576607343;0,576509795;0,015801956
Musseromys_anacuao;0,011797948;0,576611854;0,576514305;0,018155346
Musseromys_inopinatus;0,011797983;0,576681573;0,576584013;0,021564272
Musseromys_beneficus;0,011797985;0,576634285;0,576536733;0,023060762
Musseromys_gulantang;0,011798192;0,576628369;0,576530817;0,02097763
Prometheomys_schaposchnikowi;0,011799807;0,576627564;0,576530012;0,023490697
Dicrostonyx_hudsonius;0,011799746;0,576629942;0,57653239;0,021415601
Dicrostonyx_nunatakensis;0,011799232;0,576644729;0,576547174;0,021051634
Dicrostonyx_groenlandicus;0,011800696;0,57663931;0,576541756;0,02189392
Dicrostonyx_richardsoni;0,011800696;0,57663931;0,576541756;0,019556892
Dicrostonyx_unalascensis;0,011801362;0,576659782;0,576562225;0,018424891
Dicrostonyx_nelsoni;0,011801444;0,576759466;0,576661892;0,018420385
Dicrostonyx_vinogradovi;0,011801473;0,576759466;0,576661892;0,018680694
Dicrostonyx_torquatus;0,011803915;0,576764305;0,576666731;0,020570918
Phenacomys_ungava;0,011803915;0,57676467;0,576667095;0,026012183
Phenacomys_intermedius;0,01180309;0,576570551;0,576473009;0,021908404
Arborimus_pomo;0,011802944;0,576174606;0,576077131;0,018961477
Arborimus_longicaudus;0,011802555;0,576166235;0,576068762;0,01727786
Arborimus_albipes;0,011800082;0,576413841;0,576316326;0,017238695
Ondatra_zibethicus;0,011801973;0,576413133;0,576315618;0,018526781
Neofiber_alleni;0,011803303;0,576412641;0,576315125;0,019483546
Lemmus_portenkoi;0,011802094;0,576412752;0,576315237;0,01970114
Lemmus_sibiricus;0,011803179;0,576760543;0,576662969;0,016773872
Lemmus_amurensis;0,011803179;0,577015156;0,576917538;0,022299087
Lemmus_lemmus;0,011803582;0,576581554;0,57648401;0,021793895
Lemmus_trimucronatus;0,011803553;0,576843424;0,576745836;0,020740822
Synaptomys_borealis;0,011803534;0,57677368;0,576676104;0,017086311
Myopus_schisticolor;0,011802654;0,57659558;0,576498034;0,021116468
Synaptomys_cooperi;0,011802667;0,576536495;0,576438959;0,023258018
Arvicola_sapidus;0,011802636;0,576536889;0,576439353;0,018534327
Arvicola_scherman;0,011802644;0,576531825;0,576434289;0,015090851
Arvicola_amphibius;0,011802644;0,576531976;0,576434441;0,015149577
Lemmiscus_curtatus;0,011802731;0,576532261;0,576434725;0,019160834
Dinaromys_bogdanovi;0,011802981;0,576544471;0,576446934;0,021574231
Eolagurus_przewalskii;0,011803102;0,576542332;0,576444795;0,020006712
Eolagurus_luteus;0,011803178;0,576551115;0,576453576;0,018346466
Lagurus_lagurus;0,011803179;0,576552635;0,576455096;0,017180682
Chionomys_nivalis;0,011803166;0,576500363;0,576402833;0,022734197
Chionomys_roberti;0,011803252;0,576500363;0,576402833;0,021281064
Chionomys_gud;0,011803558;0,576449566;0,576352044;0,018098376
Neodon_fuscus;0,011803662;0,576449566;0,576352044;0,019531594
Neodon_leucurus;0,011805786;0,576502519;0,576404988;0,017625268
Neodon_sikimensis;0,011805405;0,576502283;0,576404753;0,017062535
Microtus_gregalis;0,0118054;0,576467093;0,576369569;0,019977628
Neodon_irene;0,01180331;0,576185257;0,576087781;0,019229071
Microtus_clarkei;0,011804415;0,57597761;0,575880168;0,015224732
Neodon_linzhiensis;0,011803449;0,575977389;0,575879947;0,017261831
Volemys_millicens;0,011803445;0,575978118;0,575880677;0,024004004
Microtus_montebelli;0,01180491;0,575970747;0,575873306;0,023782108
Microtus_qazvinensis;0,011805013;0,575970436;0,575872996;0,021646767
Microtus_kikuchii;0,011809483;0,576912052;0,576814453;0,02159567
Microtus_oeconomus;0,011808416;0,576911949;0,57681435;0,023790361
Microtus_fortis;0,011808329;0,576912763;0,576815163;0,018174503
Microtus_limnophilus;0,011806614;0,576898014;0,576800416;0,016693051
Microtus_middendorffii;0,011807289;0,576892814;0,576795218;0,022120228
Microtus_mongolicus;0,011805838;0,576892814;0,576795218;0,030392847
Microtus_maximowiczii;0,011806009;0,576898944;0,576801347;0,0251951
Microtus_sachalinensis;0,011806785;0,576899217;0,576801619;0,02349414
Microtus_evoronensis;0,011806785;0,576927066;0,576829464;0,019933971
Lasiopodomys_mandarinus;0,01180792;0,576916541;0,57681894;0,018782395
Lasiopodomys_brandtii;0,01180784;0,577000536;0,576902921;0,018558817
Microtus_ilaeus;0,011801086;0,577000071;0,576902457;0,023064922
Microtus_levis;0,011798719;0,576580415;0,576482871;0,021190116
Microtus_arvalis;0,011801279;0,576581193;0,576483649;0,023831853
Microtus_mexicanus;0,011801836;0,576582091;0,576484547;0,023370232
Microtus_transcaspicus;0,011801859;0,576581963;0,576484419;0,024047587
Microtus_paradoxus;0,011802022;0,576612531;0,576514982;0,022705215
Microtus_brachycercus;0,011800725;0,576657349;0,576559792;0,024776671
Microtus_anatolicus;0,011798174;0,576655763;0,576558206;0,020199729
