"";"Rb";"AV";"FV";"NN"
"Carpodacus thura";0,00927076876031922;0,411358663115766;0,411317498434177;0
"Carpodacus rhodochlamys";0,00883686181304779;0,388680345896989;0,388641450635716;0
"Carpodacus rubicilloides";0,00927076876031922;0,411358663115766;0,411317498434177;0
"Carpodacus rubicilla";0,00883686181304779;0,388680345896989;0,388641450635716;0
"Carpodacus puniceus";0,00927076876031922;0,411358663115766;0,411317498434177;0
"Carpodacus roborowskii";0,00927076876031922;0,411358663115766;0,411317498434177;0
"Pinicola enucleator";0,00986981644680123;0,44436775150318;0,444323283600498;0
"Pinicola subhimachala";0,00883686181304779;0,388680345896989;0,388641450635716;0
"Haematospiza sipahi";0,00883686181304779;0,388680345896989;0,388641450635716;0
"Loxia pytyopsittacus";0,00899791244618666;0,398226678565616;0,398186828002365;0
"Loxia scotica";0,00986981644680123;0,44436775150318;0,444323283600498;0
"Loxia curvirostra";0,00986981644680123;0,44436775150318;0,444323283600498;0
"Loxia leucoptera";0,00910756458053364;0,404141016769926;0,404100574358561;0
"Pyrrhula nipalensis";0,00942667700014472;0,421950236771333;0,421908012190449;0
