"";"ED";"ES"
"Euplectes albonotatus";0,0136441703310044;0,0142711746475645
"Euplectes ardens";0,104644478519407;0,10466430892615
"Euplectes hartlaubi";0,0045817084342906;0,00556909000947278
"Euplectes psammocromius";0,00114795133505111;6,77413568015531e-13
"Euplectes progne";0,00124591547745648;8,42854920287787e-26
"Euplectes jacksoni";0,00124591547745648;1,68570984057557e-25
"Anomalospiza imberbis";0,00224845552894122;6,31234188814048e-05
"Amblyospiza albifrons";0,00163619761067631;1,56910745940078e-13
"Parmoptila rubrifrons";0,000780799882123519;0,00131726383134579
"Parmoptila woodhousei";0,000446512412269737;2,9863730671608e-12
"Nigrita fusconotus";0,00890054043592018;0,022274651079608
"Nigrita bicolor";0,112745054616781;0,126655534543034
"Nigrita luteifrons";0,00567453720440085;0,000985015834101315
"Nigrita canicapillus";0,0144589313794443;0,037137819774176
"Nesocharis shelleyi";0,00114795133505111;1,35482713603106e-12
"Nesocharis ansorgei";0,000989063227612403;1,2811663881247e-37
"Nesocharis capistrata";0,0380205369564674;0,0429209503642601
"Pytilia phoenicoptera";0,00124591547745648;3,37141968115115e-25
"Pytilia lineata";0,00114795133505111;2,70965427206212e-12
"Pytilia afra";0,00124591547745648;6,74283936230229e-25
"Pytilia melba";0,00124591547745648;1,34856787246046e-24
"Pytilia hypogrammica";0,00124591547745648;2,69713574492092e-24
"Mandingoa nitidula";0,0423336617361376;0,0445012614047176
"Cryptospiza reichenovii";0,0090969528353639;0,0063684317207821
"Cryptospiza salvadorii";0,00224845552894122;0,00012624683776281
"Cryptospiza jacksoni";0,00124591547745648;5,39427148984183e-24
"Cryptospiza shelleyi";0,00124591547745648;1,07885429796837e-23
"Pyrenestes sanguineus";0,000989063227612403;2,5623327762494e-37
"Pyrenestes ostrinus";0,0109579340623142;0,00179565836290012
"Pyrenestes minor";0,000989063227612403;5,1246655524988e-37
"Spermophaga poliogenys";0,00239259443919087;2,89499157263325e-08
"Spermophaga haematina";0,00758990597188241;0,0599304145541047
"Spermophaga ruficapilla";0,00124591547745648;2,15770859593673e-23
"Clytospiza monteiri";0,00114795133505111;5,41930854412425e-12
"Hypargos niveoguttatus";0,00124591547745648;4,31541719187347e-23
"Hypargos margaritatus";0,00239259443919087;5,7899831452665e-08
"Euschistospiza dybowskii";0,00114795133505111;1,08386170882485e-11
"Euschistospiza cinereovinacea";0,00124591547745648;8,63083438374693e-23
"Lagonosticta rufopicta";0,000989063227612403;1,02493311049976e-36
"Lagonosticta senegala";0,00798548227420428;0,000696992914368227
"Lagonosticta rara";0,00159505335918511;1,51531732156056e-08
"Lagonosticta rubricata";0,00124591547745648;1,72616687674939e-22
"Lagonosticta virata";0,000989063227612403;2,04986622099952e-36
"Lagonosticta umbrinodorsalis";0,000989063227612403;4,09973244199904e-36
"Lagonosticta rhodopareia";0,00124591547745648;3,45233375349877e-22
"Lagonosticta larvata";0,00124591547745648;6,90466750699755e-22
"Uraeginthus angolensis";0,00239259443919087;1,1579966290533e-07
"Uraeginthus bengalus";0,00124591547745648;1,38093350139951e-21
"Uraeginthus cyanocephalus";0,00124591547745648;2,76186700279902e-21
"Uraeginthus ianthinogaster";0,00239259443919087;2,3159932581066e-07
"Uraeginthus granatinus";0,059221161840674;0,052332154463075
"Estrilda caerulescens";0,000989063227612403;8,19946488399808e-36
"Estrilda perreini";0,0287741227974232;0,0292404424504381
"Estrilda thomensis";0,0798050319406195;0,0864537131798792
"Estrilda quartinia";0,00477607323759829;0,000148818017092009
"Estrilda melanotis";0,00239259443919087;4,6319865162132e-07
"Estrilda poliopareia";0,000989063227612403;1,63989297679962e-35
"Estrilda paludicola";0,00124591547745648;5,52373400559804e-21
"Estrilda melpoda";0,00477607323759829;0,000297636034184018
"Estrilda rhodopyga";0,00784152132534001;0,00585050846141613
"Estrilda rufibarba";0,000989063227612403;3,27978595359923e-35
"Estrilda troglodytes";0,00124591547745648;1,10474680111961e-20
"Estrilda astrild";0,000989063227612403;6,55957190719847e-35
"Estrilda nigriloris";0,00239259443919087;9,26397303242641e-07
"Estrilda nonnula";0,00124591547745648;2,20949360223922e-20
"Estrilda atricapilla";0,00159505335918511;3,03063464312111e-08
"Estrilda kandti";0,000989063227612403;1,31191438143969e-34
"Estrilda charmosyna";0,057688593298941;0,059760479739044
"Estrilda erythronotos";0,057688593298941;0,059760479739044
"Amandava amandava";0,00124591547745648;4,41898720447843e-20
"Amandava formosa";0,00477607323759829;0,000595272068368035
"Amandava subflava";0,00798548227420428;0,00139398582873645
"Ortygospiza atricollis";0,00798548227420428;0,00278797165747291
"Ortygospiza gabonensis";0,00798548227420428;0,00557594331494582
"Ortygospiza locustella";0,000989063227612403;2,62382876287939e-34
"Emblema pictum";0,0131929674547227;0,00268255939776626
"Stagonopleura bella";0,00124591547745648;8,83797440895686e-20
"Stagonopleura oculata";0,00124591547745648;1,76759488179137e-19
"Stagonopleura guttata";0,00124591547745648;3,53518976358274e-19
"Oreostruthus fuliginosus";0,0131929674547227;0,00536511879553251
"Neochmia temporalis";0,00124591547745648;7,07037952716549e-19
"Neochmia phaeton";0,0090969528353639;0,0127368634415642
"Neochmia ruficauda";0,00239259443919087;1,85279460648528e-06
"Neochmia modesta";0,00124591547745648;1,4140759054331e-18
"Taeniopygia guttata";0,000989063227612403;5,24765752575877e-34
"Taeniopygia bichenovii";0,00124591547745648;2,8281518108662e-18
"Poephila personata";0,00124591547745648;5,65630362173239e-18
"Poephila acuticauda";0,00124591547745648;1,13126072434648e-17
"Poephila cincta";0,00124591547745648;2,26252144869296e-17
"Erythrura hyperythra";0,0131929674547227;0,010730237591065
"Erythrura prasina";0,000989063227612403;1,04953150515175e-33
"Erythrura viridifacies";0,00979470890089;0,000842511593294202
"Erythrura tricolor";0,000989063227612403;2,09906301030351e-33
"Erythrura trichroa";0,0177930579859286;0,0135024037768453
"Erythrura coloria";0,0131929674547227;0,0214604751821301
"Erythrura papuana";0,086361635722598;0,119512663875392
"Erythrura psittacea";0,00598245260025303;0,00283386055345428
"Erythrura pealii";0,0217053813198827;0,0109707733143093
"Erythrura cyaneovirens";0,0217053813198827;0,0219415466286187
"Erythrura regia";0,0217053813198827;0,0438830932572374
"Erythrura kleinschmidti";0,00361017254737588;0,00164339767022284
"Erythrura gouldiae";0,00124591547745648;4,52504289738591e-17
"Lonchura nana";0,000989063227612403;4,19812602060702e-33
"Lonchura griseicapilla";0,00124591547745648;9,05008579477183e-17
"Lonchura cucullata";0,126819572439884;0,12781681660579
"Lonchura bicolor";0,0110474109443509;0,00115361167575526
"Lonchura fringilloides";0,126819572439884;0,12781681660579
"Lonchura cantans";0,00224845552894122;0,000252493675525619
"Lonchura malabarica";0,0136441703310044;0,0285423492951291
"Lonchura striata";0,00565851888194396;0,000665219621232029
"Lonchura leucogastroides";0,000989063227612403;8,39625204121404e-33
"Lonchura fuscans";0,00124591547745648;1,81001715895437e-16
"Lonchura molucca";0,00224845552894122;0,000504987351051239
"Lonchura kelaarti";0,00783190994559914;0,00952399920319058
"Lonchura punctulata";0,0386960178053224;0,0386923182324808
"Lonchura leucogastra";0,000989063227612403;1,67925040824281e-32
"Lonchura tristissima";0,00124591547745648;3,62003431790873e-16
"Lonchura leucosticta";0,000989063227612403;3,35850081648561e-32
"Lonchura malacca";0,000989063227612403;6,71700163297123e-32
"Lonchura ferruginosa";0,000989063227612403;1,34340032659425e-31
"Lonchura quinticolor";0,000989063227612403;2,68680065318849e-31
"Lonchura maja";0,00565851888194396;0,00133043924246406
"Lonchura pallida";0,000989063227612403;5,37360130637698e-31
"Lonchura grandis";0,00124591547745648;7,24006863581746e-16
"Lonchura vana";0,000989063227612403;1,0747202612754e-30
"Lonchura caniceps";0,000989063227612403;2,14944052255079e-30
"Lonchura nevermanni";0,000989063227612403;4,29888104510159e-30
"Lonchura spectabilis";0,00979470890089;0,0016850231865884
"Lonchura hunsteini";0,000989063227612403;8,59776209020317e-30
"Lonchura forbesi";0,00224845552894122;0,00100997470210248
"Lonchura nigerrima";0,000989063227612403;1,71955241804063e-29
"Lonchura flaviprymna";0,00565851888194396;0,00266087848492812
"Lonchura castaneothorax";0,0752841925587716;0,0902177043462511
"Lonchura stygia";0,000989063227612403;3,43910483608127e-29
"Lonchura teerinki";0,000989063227612403;6,87820967216254e-29
"Lonchura montana";0,000989063227612403;1,37564193443251e-28
"Lonchura monticola";0,000989063227612403;2,75128386886502e-28
"Lonchura melaena";0,000989063227612403;5,50256773773003e-28
"Padda oryzivora";0,00224845552894122;0,00201994940420495
"Padda fuscata";0,000989063227612403;1,10051354754601e-27
"Heteromunia pectoralis";0,0090969528353639;0,0254737268831284
"Amadina fasciata";0,00124591547745648;1,44801372716349e-15
"Amadina erythrocephala";0,00114795133505111;2,1677234176497e-11
"Vidua chalybeata";0,052755502440779;0,0738520111347779
"Vidua camerunensis";0,000989063227612403;2,20102709509201e-27
"Vidua larvaticola";0,000989063227612403;4,40205419018402e-27
"Vidua funerea";0,0206632140149026;0,0230224168787248
"Vidua maryae";0,000989063227612403;8,80410838036805e-27
"Vidua nigeriae";0,000989063227612403;1,76082167607361e-26
"Vidua raricola";0,000989063227612403;3,52164335214722e-26
"Vidua codringtoni";0,000989063227612403;7,04328670429444e-26
"Vidua purpurascens";0,000989063227612403;1,40865734085889e-25
"Vidua wilsoni";0,000989063227612403;2,81731468171778e-25
"Vidua hypocherina";0,000989063227612403;5,63462936343555e-25
"Vidua fischeri";0,00124591547745648;2,89602745432698e-15
"Vidua regia";0,0206632140149026;0,0230224168787248
"Vidua macroura";0,00124591547745648;5,79205490865397e-15
"Vidua orientalis";0,000989063227612403;1,12692587268711e-24
"Vidua togoensis";0,000989063227612403;2,25385174537422e-24
"Vidua interjecta";0,000989063227612403;4,50770349074844e-24
"Vidua paradisaea";0,000989063227612403;9,01540698149688e-24
"Vidua obtusa";0,000989063227612403;1,80308139629938e-23
"Peucedramus taeniatus";9,74678347938777e-05;1,27492901503711e-87
"Fringilla coelebs";0,0142196419039988;0,0354545248920172
"Fringilla teydea";0,00239259443919087;3,70558921297056e-06
"Fringilla montifringilla";0,00598245260025303;0,00566772110690856
"Serinus pusillus";0,000989063227612403;3,60616279259875e-23
"Serinus serinus";0,000989063227612403;7,21232558519751e-23
"Serinus syriacus";0,00239259443919087;7,41117842594112e-06
"Serinus canaria";0,0109579340623142;0,00179565836290012
"Carduelis citrinella";0,00652719555822408;0,000200777496795607
"Serinus thibetanus";0,000989063227612403;1,4424651170395e-22
"Serinus canicollis";0,00577174056931744;0,000503845320626055
"Serinus nigriceps";0,000989063227612403;2,884930234079e-22
"Serinus frontalis";0,0110474109443509;0,00115361167575526
"Serinus citrinelloides";0,0110474109443509;0,00230722335151052
"Serinus hypostictus";0,0110474109443509;0,00461444670302104
"Serinus capistratus";0,000989063227612403;5,769860468158e-22
"Serinus koliensis";0,000989063227612403;1,1539720936316e-21
"Serinus scotops";0,00783610793348634;0,0457137608764136
"Serinus leucopygius";0,00979470890089;0,00337004637317681
"Serinus rothschildi";0,00577174056931744;0,00100769064125211
"Serinus flavigula";0,000989063227612403;2,3079441872632e-21
"Serinus xantholaemus";0,000989063227612403;4,6158883745264e-21
"Serinus xanthopygius";0,00224845552894122;0,00403989880840991
"Serinus atrogularis";0,0109579340623142;0,00359131672580024
"Serinus citrinipectus";0,00577174056931744;0,00201538128250422
"Serinus mozambicus";0,026218104862355;0,0415860514862088
"Serinus donaldsoni";0,00855663417379526;0,00363112310651957
"Serinus buchanani";0,00855663417379526;0,00726224621303914
"Serinus dorsostriatus";0,000989063227612403;9,23177674905281e-21
"Serinus flaviventris";0,00652719555822408;0,000401554993591214
"Serinus sulphuratus";0,0110474109443509;0,00922889340604207
"Serinus albogularis";0,00451726256018838;0,000178569378423491
"Serinus reichardi";0,00124591547745648;1,15841098173079e-14
"Serinus gularis";0,0132578820273236;0,0513962350514837
"Serinus mennelli";0,0777637960269027;0,063470613005435
"Serinus tristriatus";0,000989063227612403;1,84635534981056e-20
"Serinus menachensis";0,000989063227612403;3,69271069962112e-20
"Serinus ankoberensis";0,000989063227612403;7,38542139924225e-20
"Serinus striolatus";0,0045817084342906;0,0111381800189456
"Serinus burtoni";0,0132993531670631;0,0333878735506587
"Serinus rufobrunneus";0,00451726256018838;0,000357138756846982
"Serinus melanochrous";0,00855663417379526;0,0145244924260783
"Serinus leucopterus";0,0259435052900009;0,0237400468504435
"Serinus totta";0,0101511330960565;0,0101358532676948
"Serinus symonsi";0,00784152132534001;0,0117010169228323
"Serinus alario";0,0275881643185939;0,0287305338064019
"Serinus estherae";0,00257374360532869;0,000321340835095978
"Neospiza concolor";0,00257374360532869;0,000642681670191956
"Linurgus olivaceus";0,0275881643185939;0,0287305338064019
"Rhynchostruthus socotranus";0,00524227830151239;0,00142855502738793
"Carduelis chloris";0,000989063227612403;1,47708427984845e-19
"Carduelis sinica";0,00124591547745648;2,31682196346159e-14
"Carduelis spinoides";0,0204590076692834;0,0292404424504381
"Carduelis ambigua";0,000989063227612403;2,9541685596969e-19
"Carduelis monguilloti";0,00224845552894122;0,00807979761681982
"Carduelis spinus";0,00451726256018838;0,000714277513693963
"Carduelis pinus";0,0109579340623142;0,00718263345160048
"Carduelis atriceps";0,000989063227612403;5,9083371193938e-19
"Carduelis spinescens";0,00979470890089;0,00674009274635362
"Carduelis yarrellii";0,00257374360532869;0,00128536334038391
"Carduelis cucullata";0,0188339622039268;0,00483653977906009
"Carduelis crassirostris";0,0149188778903094;0,0183283099177651
"Carduelis magellanica";0,00857944806860541;0,0093678517987349
"Carduelis siemiradzkii";0,00577174056931744;0,00403076256500844
"Carduelis olivacea";0,000989063227612403;1,18166742387876e-18
"Carduelis notata";0,000989063227612403;2,36333484775752e-18
"Carduelis barbata";0,0177930579859286;0,0270048075536906
"Carduelis xanthogastra";0,000989063227612403;4,72666969551504e-18
"Carduelis atrata";0,00124591547745648;4,63364392692317e-14
"Carduelis uropygialis";0,00124591547745648;9,26728785384635e-14
"Carduelis tristis";0,0707804409165477;0,0820720627459393
"Carduelis psaltria";0,00451726256018838;0,00142855502738793
"Carduelis lawrencei";0,0407218497162685;0,0522970855716682
"Carduelis dominicensis";0,000989063227612403;9,45333939103008e-18
"Carduelis carduelis";0,0216178757593208;0,0106240269022854
"Carduelis hornemanni";0,0149188778903094;0,0366566198355302
"Carduelis flammea";0,00784152132534001;0,0234020338456645
"Carduelis flavirostris";0,00652719555822408;0,000803109987182429
"Carduelis cannabina";0,0131929674547227;0,0429209503642601
"Carduelis yemenensis";0,00855663417379526;0,0290489848521566
"Carduelis johannis";0,000989063227612403;1,89066787820602e-17
"Leucosticte nemoricola";0,00124591547745648;1,85345757076927e-13
"Leucosticte brandti";0,0718600444711732;0,0854154821695679
"Leucosticte arctoa";0,0101511330960565;0,0202717065353896
"Leucosticte tephrocotis";0,00652719555822408;0,00160621997436486
"Leucosticte atrata";0,00114795133505111;4,3354468352994e-11
"Leucosticte australis";0,00124591547745648;3,70691514153854e-13
"Callacanthis burtoni";0,0725235243051669;0,0839948834321879
"Rhodopechys sanguineus";0,0268487056826776;0,0366566198355302
"Bucanetes githagineus";0,0461129653202857;0,0442843609726544
"Eremopsaltria mongolicus";0,0064991223090346;0,0330992755144209
"Rhodopechys obsoletus";0,00857944806860541;0,0187357035974698
"Uragus sibiricus";0,0216178757593208;0,0212480538045708
"Carpodacus rubescens";0,000989063227612403;3,78133575641203e-17
"Carpodacus nipalensis";0,0936153235716554;0,15153636540835
"Carpodacus erythrinus";0,10442094101101;0,12714869948449
"Carpodacus purpureus";0,0777637960269027;0,063470613005435
"Carpodacus cassinii";0,00652719555822408;0,00321243994872972
"Carpodacus mexicanus";0,00451726256018838;0,00285711005477585
"Carpodacus pulcherrimus";0,0121992850896324;0,00533846763559799
"Carpodacus eos";0,000989063227612403;7,56267151282406e-17
"Carpodacus rodochroa";0,00257374360532869;0,00257072668076782
"Carpodacus vinaceus";0,000989063227612403;1,51253430256481e-16
"Carpodacus edwardsii";0,0596962604529118;0,0665661675389971
"Carpodacus synoicus";0,0104955313106108;0,0374714071949396
"Carpodacus roseus";0,0110474109443509;0,0184577868120841
"Carpodacus trifasciatus";0,0603333403793599;0,0765982095054847
"Carpodacus rodopeplus";0,00979470890089;0,0134801854927072
"Carpodacus thura";0,00524227830151239;0,00285711005477585
"Carpodacus rhodochlamys";0,00524227830151239;0,00571422010955171
"Carpodacus rubicilloides";0,000989063227612403;3,02506860512962e-16
"Carpodacus rubicilla";0,0472611391300266;0,0501696838230001
"Carpodacus puniceus";0,0447452471048808;0,047480093700887
"Carpodacus roborowskii";0,00979470890089;0,0269603709854145
"Pinicola enucleator";0,00909740337181659;0,00208838438728838
"Pinicola subhimachala";0,00524227830151239;0,0114284402191034
"Haematospiza sipahi";0,00909740337181659;0,00417676877457676
"Loxia pytyopsittacus";0,00783190994559914;0,0190479984063812
"Loxia scotica";0,00577174056931744;0,00806152513001688
"Loxia curvirostra";0,0101511330960565;0,0405434130707791
"Loxia leucoptera";0,00909740337181659;0,00835353754915352
"Pyrrhula nipalensis";0,047047177961582;0,0473630921466693
"Pyrrhula leucogenis";0,0175521907852372;0,0569578964339232
"Pyrrhula aurantiaca";0,0447452471048808;0,047480093700887
"Pyrrhula erythrocephala";0,0868444812053637;0,102330521555726
"Pyrrhula erythaca";0,0880702687841145;0,092167740283221
"Pyrrhula pyrrhula";0,0461129653202857;0,0442843609726544
"Pyrrhula murina";0,000989063227612403;6,05013721025925e-16
"Coccothraustes coccothraustes";0,0259435052900009;0,047480093700887
"Eophona migratoria";0,0240494253423635;0,024339953891864
"Eophona personata";0,0240494253423635;0,0486799077837279
"Mycerobas icterioides";0,00909740337181659;0,016707075098307
"Mycerobas affinis";0,0386960178053224;0,0386923182324808
"Mycerobas melanozanthos";0,0136547699692364;0,0268140717416111
"Mycerobas carnipes";0,023485182127446;0,0437303456561763
"Coccothraustes vespertinus";0,0216178757593208;0,0424961076091416
"Coccothraustes abeillei";0,0049532659815852;0,0113964895932175
"Pyrrhoplectes epauletta";0,00909740337181659;0,0334141501966141
"Telespiza ultima";0,11691650341834;0,121556520962478
"Telespiza cantans";0,0845120034425944;0,0885687219453089
"Psittirostra psittacea";0,0109563945445041;0,0270738503925595
"Loxioides bailleui";0,0109579340623142;0,014365266903201
"Pseudonestor xanthophrys";0,00202382466628066;0,00293178924593296
"Hemignathus kauaiensis";0,00813027047087352;0,00160060259053921
"Hemignathus virens";0,00845168176344495;0,0158158801533219
"Hemignathus flavus";0,00671559532174426;0,00619011859873333
"Hemignathus parvus";0,00216241878703348;7,55374583694759e-07
"Hemignathus lucidus";9,74678347938777e-05;2,54985803007423e-87
"Hemignathus munroi";0,00383495608701918;0,000223878916114866
"Oreomystis bairdi";0,000446512412269737;5,97274613432161e-12
"Oreomystis mana";9,74678347938777e-05;5,09971606014845e-87
"Paroreomyza montana";0,0628608871736202;0,0679315358990048
"Paroreomyza maculata";0,00383495608701918;0,000447757832229731
"Loxops caeruleirostris";9,74678347938777e-05;1,01994321202969e-86
"Loxops coccineus";0,00361017254737588;0,00328679534044568
"Vestiaria coccinea";0,0037180199492097;0,0159610887968802
"Palmeria dolei";0,000897856259669504;5,45676021510323e-08
"Himatione sanguinea";0,0037180199492097;0,0319221775937603
"Melamprosops phaeosoma";0,000356866565064468;1,93497260727233e-05
"Urocynchramus pylzowi";0,000989063227612403;1,21002744205185e-15
"Melophus lathami";0,00239259443919087;1,48223568518822e-05
"Latoucheornis siemsseni";0,00148488670587127;4,2983105241994e-30
"Emberiza citrinella";0,0033225518918748;8,79720123095875e-09
"Emberiza leucocephalos";0,00762170836209081;0,000219186199362527
"Emberiza stewarti";0,0033225518918748;8,79720123095875e-09
"Emberiza cirlus";0,0033225518918748;1,75944024619175e-08
"Emberiza koslowi";0,0033225518918748;3,5188804923835e-08
"Emberiza cia";0,00124591547745648;7,41383028307708e-13
"Emberiza godlewskii";0,0033225518918748;7,037760984767e-08
"Emberiza cioides";0,0033225518918748;1,4075521969534e-07
"Emberiza jankowskii";0,0033225518918748;2,8151043939068e-07
"Emberiza buchanani";0,00762170836209081;0,000438372398725055
"Emberiza cineracea";0,00114795133505111;8,6708936705988e-11
"Emberiza hortulana";0,00140698843230489;4,42390833497204e-07
"Emberiza caesia";0,00114795133505111;1,73417873411976e-10
"Emberiza striolata";0,0415779904407702;0,0527384747261941
"Emberiza impetuani";0,0033225518918748;5,6302087878136e-07
"Emberiza tahapisi";0,0033225518918748;1,12604175756272e-06
"Emberiza socotrana";0,0033225518918748;2,25208351512544e-06
"Emberiza capensis";0,0033225518918748;4,50416703025088e-06
"Emberiza tristrami";0,0033225518918748;9,00833406050176e-06
"Emberiza fucata";0,0033225518918748;1,80166681210035e-05
"Emberiza pusilla";0,00239259443919087;2,96447137037645e-05
"Emberiza chrysophrys";0,0033225518918748;3,6033336242007e-05
"Emberiza rustica";0,00239259443919087;5,9289427407529e-05
"Emberiza elegans";0,0033225518918748;7,2066672484014e-05
"Emberiza aureola";0,00762170836209081;0,000876744797450109
"Emberiza rutila";0,00140698843230489;8,84781666994408e-07
"Emberiza flaviventris";0,0033225518918748;0,000144133344968028
"Emberiza poliopleura";0,0033225518918748;0,000288266689936056
"Emberiza affinis";0,0033225518918748;0,000576533379872112
"Emberiza cabanisi";0,0033225518918748;0,00115306675974422
"Emberiza melanocephala";0,0033225518918748;0,00230613351948845
"Emberiza bruniceps";0,00762170836209081;0,00175348959490022
"Emberiza sulphurata";0,0033225518918748;0,0046122670389769
"Emberiza spodocephala";0,00140698843230489;1,76956333398882e-06
"Emberiza variabilis";0,0033225518918748;0,0092245340779538
"Emberiza pallasi";0,00762170836209081;0,00350697918980044
"Emberiza schoeniclus";0,00762170836209081;0,00701395837960087
"Emberiza yessoensis";0,0033225518918748;0,0184490681559076
"Miliaria calandra";0,00762170836209081;0,0140279167592017
"Calcarius mccownii";0,00124591547745648;1,48276605661542e-12
"Calcarius lapponicus";0,00114795133505111;3,46835746823952e-10
"Calcarius pictus";0,00114795133505111;6,93671493647904e-10
"Calcarius ornatus";0,00477607323759829;0,00119054413673607
"Plectrophenax nivalis";0,00667937409142712;0,0104639848404563
"Plectrophenax hyperboreus";0,00667937409142712;0,0209279696809127
"Calamospiza melanocorys";0,0198214921186273;0,0163049097246152
"Passerella iliaca";0,0166682072815118;0,0125535654800107
"Melospiza melodia";0,00163619761067631;3,13821491880156e-13
"Melospiza lincolnii";0,00114795133505111;1,38734298729581e-09
"Melospiza georgiana";0,00163619761067631;6,27642983760312e-13
"Zonotrichia capensis";0,00762170836209081;0,0280558335184035
"Zonotrichia querula";0,00224845552894122;0,0161595952336396
"Zonotrichia albicollis";0,0380205369564674;0,0429209503642601
"Zonotrichia leucophrys";0,0109579340623142;0,0287305338064019
"Zonotrichia atricapilla";0,00783190994559914;0,0380959968127623
"Junco vulcani";0,0163270986464431;0,0235744742176167
"Junco hyemalis";0,00239259443919087;0,000118578854815058
"Junco insularis";0,00114795133505111;2,77468597459162e-09
"Junco phaeonotus";0,00784152132534001;0,046804067691329
"Passerculus sandwichensis";0,00148488670587127;4,2983105241994e-30
"Ammodramus maritimus";9,74678347938777e-05;2,03988642405938e-86
"Ammodramus nelsoni";0,00114795133505111;5,54937194918323e-09
"Ammodramus caudacutus";0,000626663122975196;7,81002515326928e-07
"Ammodramus leconteii";0,00124591547745648;2,96553211323083e-12
"Ammodramus henslowii";0,00140698843230489;3,53912666797763e-06
"Ammodramus bairdii";0,00114795133505111;1,10987438983665e-08
"Ammodramus savannarum";0,00159505335918511;6,06126928624223e-08
"Ammodramus humeralis";0,00124591547745648;5,93106422646166e-12
"Ammodramus aurifrons";0,00239259443919087;0,000237157709630116
"Xenospiza baileyi";0,00148488670587127;8,5966210483988e-30
"Spizella arborea";0,00114795133505111;2,21974877967329e-08
"Spizella passerina";0,00477607323759829;0,00238108827347214
"Spizella pallida";0,00798548227420428;0,0111518866298916
"Spizella breweri";0,00114795133505111;4,43949755934659e-08
"Spizella pusilla";0,00477607323759829;0,00476217654694428
"Spizella wortheni";0,00239259443919087;0,000474315419260232
"Spizella atrogularis";0,00114795133505111;8,87899511869317e-08
"Pooecetes gramineus";0,00114795133505111;1,77579902373863e-07
"Chondestes grammacus";0,00239259443919087;0,000948630838520464
"Amphispiza bilineata";0,00114795133505111;3,55159804747727e-07
"Amphispiza belli";0,00159505335918511;1,21225385724845e-07
"Aimophila quinquestriata";0,00140698843230489;7,07825333595526e-06
"Aimophila mystacalis";0,00159505335918511;2,42450771449689e-07
"Aimophila humeralis";0,00159505335918511;4,84901542899378e-07
"Aimophila ruficauda";0,00159505335918511;9,69803085798756e-07
"Aimophila sumichrasti";0,00159505335918511;1,93960617159751e-06
"Aimophila strigiceps";0,00159505335918511;3,87921234319502e-06
"Aimophila stolzmanni";0,00159505335918511;7,75842468639005e-06
"Aimophila aestivalis";0,00159505335918511;1,55168493727801e-05
"Aimophila botterii";0,000626663122975196;1,56200503065386e-06
"Aimophila cassinii";0,0116464031520052;0,0298824971120662
"Aimophila carpalis";0,00124591547745648;1,18621284529233e-11
"Aimophila ruficeps";0,00114795133505111;7,10319609495454e-07
"Aimophila notosticta";0,00159505335918511;3,10336987455602e-05
"Aimophila rufescens";0,00159505335918511;6,20673974911204e-05
"Torreornis inexpectata";0,00148488670587127;1,71932420967976e-29
"Oriturus superciliosus";0,00148488670587127;3,43864841935952e-29
"Pipilo chlorurus";0,0122149800578357;0,0118833318893128
"Pipilo ocai";0,0135533702420302;0,00491712343389793
"Pipilo maculatus";0,0194949762338088;0,0425684055935054
"Pipilo erythrophthalmus";0,0045817084342906;0,0222763600378911
"Pipilo albicollis";0,0135533702420302;0,00983424686779585
"Pipilo fuscus";0,00124591547745648;2,37242569058467e-11
"Pipilo crissalis";0,0415779904407702;0,0527384747261941
"Pipilo aberti";0,000626663122975196;3,12401006130771e-06
"Melozone kieneri";0,00148488670587127;6,87729683871904e-29
"Melozone biarcuata";0,00148488670587127;1,37545936774381e-28
"Melozone leucotis";0,00148488670587127;2,75091873548762e-28
"Arremon aurantiirostris";0,00337244173089777;2,16464675582709e-05
"Arremon schlegeli";0,00337244173089777;4,32929351165418e-05
"Arremon taciturnus";0,00337244173089777;8,65858702330837e-05
"Arremon abeillei";0,00337244173089777;0,000173171740466167
"Arremon flavirostris";0,00337244173089777;0,000346343480932335
"Arremonops rufivirgatus";0,0971472389640988;0,0969669547268341
"Arremonops tocuyensis";0,0166682072815118;0,0251071309600213
"Arremonops chloronotus";0,0166682072815118;0,0502142619200426
"Arremonops conirostris";0,00163619761067631;1,25528596752062e-12
"Atlapetes albinucha";0,00163619761067631;2,51057193504125e-12
"Atlapetes pallidinucha";0,00163619761067631;5,0211438700825e-12
"Atlapetes rufinucha";0,00163619761067631;1,0042287740165e-11
"Atlapetes leucopis";0,00163619761067631;2,008457548033e-11
"Atlapetes pileatus";0,00163619761067631;4,016915096066e-11
"Atlapetes melanocephalus";0,00163619761067631;8,033830192132e-11
"Atlapetes flaviceps";0,00163619761067631;1,6067660384264e-10
"Atlapetes fuscoolivaceus";0,00163619761067631;3,2135320768528e-10
"Atlapetes tricolor";0,00163619761067631;6,4270641537056e-10
"Atlapetes albofrenatus";0,00163619761067631;1,28541283074112e-09
"Atlapetes schistaceus";0,00163619761067631;2,57082566148224e-09
"Atlapetes seebohmi";0,00163619761067631;5,14165132296448e-09
"Atlapetes nationi";0,00163619761067631;1,0283302645929e-08
"Atlapetes leucopterus";0,00163619761067631;2,05666052918579e-08
"Atlapetes albiceps";0,00163619761067631;4,11332105837158e-08
"Atlapetes pallidiceps";0,0117138693402052;0,00522209572563
"Atlapetes rufigenis";0,00163619761067631;8,22664211674317e-08
