"";"Rb_median";"AV_median";"FV_median";"NNmed"
"Pauxi_unicornis";0,0111280585351277;0,975164648557213;0,975067063783016;0,0651151376624823
"Mitu_tuberosum";0,0111282250952589;0,975165696936601;0,975068112057492;0,0561947979731834
"Mitu_salvini";0,0111282030660622;0,975169602266241;0,975072016996325;0,0420337795085342
"Mitu_mitu";0,0111281345320884;0,975175816823004;0,975078230931197;0,0423008552924061
"Mitu_tomentosum";0,0111282145665288;0,975153382161458;0,975055798514689;0,0490627807545675
"Pauxi_pauxi";0,0111280213508482;0,975150944156511;0,975053360753714;0,0588852168744778
"Nothocrax_urumutum";0,0111280213508482;0,975150944156511;0,975053360753714;0,0512829377343744
"Crax_daubentoni";0,0111279960403164;0,975151271148568;0,975053687713048;0,0471671038253706
"Crax_rubra";0,0111279699736622;0,975151271148568;0,975053687713048;0,0455718797976126
"Crax_alberti";0,0111279502147896;0,975162919303107;0,975065334701956;0,0429581292396178
"Crax_blumenbachii";0,0111280476464574;0,97517054383057;0,975072958466432;0,046459996406237
"Crax_fasciolata";0,0111289896437423;0,975358997725146;0,975261393502417;0,0696837095894285
"Crax_alector";0,0111289896437423;0,975353370422062;0,975255766762459;0,0786014349067539
"Crax_globulosa";0,0111304390791119;0,975522111784741;0,975424491239181;0,124296224208397
"Agelastes_niger";0,0111162837571087;0,974797694790418;0,974700146737302;0,274487746341977
"Agelastes_meleagrides";0,0111162837571087;0,974742508140058;0,974644965609473;0,134760889821358
"Numida_meleagris";0,0111162473858381;0,974742508140058;0,974644965609473;0,138708303142191
"Guttera_plumifera";0,0111161066015558;0,974741564168026;0,974644021731903;0,143490424645906
"Guttera_pucherani";0,0111161475189802;0,974741770195715;0,974644227738975;0,15644780288166
"Acryllium_vulturinum";0,0111166681796711;0,974758968754979;0,974661424577179;0,29016110167493
"Odontophorus_balliviani";0,0111096126949394;0,973623194398316;0,973525763877511;0,135450776463038
"Odontophorus_guttatus";0,0111096000406264;0,973619559890829;0,97352212973373;0,0785974689454833
"Odontophorus_erythrops";0,0111083795255732;0,973609833911851;0,973512404728031;0,0971233885500292
"Odontophorus_gujanensis";0,011108565561242;0,973611265395831;0,973513836068763;0,154138121109387
"Odontophorus_leucolaemus";0,0111066894258662;0,973466903779201;0,973369488898407;0,0778251331071411
"Odontophorus_columbianus";0,011106471594325;0,973464752107776;0,973367337442299;0,0623990313292734
"Odontophorus_stellatus";0,011106471594325;0,973464368820611;0,97336695419349;0,0702965618253847
"Odontophorus_hyperythrus";0,0111056586436719;0,973465435284893;0,973368020551051;0,0956381037484671
"Odontophorus_melanotis";0,0111056586436719;0,973527787280685;0,973430366307276;0,145697334417102
